Name	gene_id
NBRY_MOB3B_0002	Mob3b
NBRY_MOB3C_0001	Mob3c
NBRY_MOB4_0001	Mob4
NBRY_MOBP_0001	Mobp
NBRY_MOCOS_0001	Mocos
NBRY_MOCS1_0001	Mocs1
NBRY_MOCS2_0001	Mocs2
NBRY_MOCS3_0001	Mocs3
NBRY_MOGAT1_0001	Mogat1
NBRY_MOGAT2_0001	Mogat2
NBRY_MOGAT3_0001	Mogat3
NBRY_MOGS_0001	Mogs
NBRY_MOG_0001	Mog
NBRY_MOK_0001	Mok
NBRY_MON1A_0001	Mon1a
NBRY_MON1B_0001	Mon1b
NBRY_MON2_0001	Mon2
NBRY_MON2_0002	Mon2
NBRY_MORC1_0001	Morc1
NBRY_MORC1_0002	Morc1
NBRY_MORC2A_0001	Morc2a
NBRY_MORC2B_0001	Morc2b
NBRY_MORC3_0001	Morc3
NBRY_MORC4_0001	Morc4
NBRY_MORF4L1_0001	Morf4l1
NBRY_MORF4L2_0001	Morf4l2
NBRY_MORN1_0001	Morn1
NBRY_MORN2_0001	Morn2
NBRY_MORN3_0001	Morn3
NBRY_MORN4_0001	Morn4
NBRY_MORN5_0001	Morn5
NBRY_MOSMO_0001	Mosmo
NBRY_MOSPD1_0001	Mospd1
NBRY_MOSPD2_0001	Mospd2
NBRY_MOSPD3_0001	Mospd3
NBRY_MOSPD3_0002	Mospd3
NBRY_MOS_0001	Mos
NBRY_MOV10L1_0001	Mov10l1
NBRY_MOV10L1_0002	Mov10l1
NBRY_MOV10L1_0003	Mov10l1
NBRY_MOV10_0001	Mov10
NBRY_MOXD1_0001	Moxd1
NBRY_MOXD1_0002	Moxd1
NBRY_MOXD2_0001	Moxd2
NBRY_MPC1L_0001	Mpc1l
NBRY_MPC1L_0002	Mpc1l
NBRY_MPC1L_0003	Mpc1l
NBRY_MPC1L_0004	Mpc1l
NBRY_MPC1_0001	Mpc1
NBRY_MPC2_0001	Mpc2
NBRY_MPDU1_0001	Mpdu1
NBRY_MPDU1_0002	Mpdu1
NBRY_MPDZ_0001	Mpdz
NBRY_MPEG1_0001	Mpeg1
NBRY_MPG_0001	Mpg
NBRY_MPHOSPH6_0001	Mphosph6
NBRY_MPHOSPH8_0001	Mphosph8
NBRY_MPHOSPH9_0001	Mphosph9
NBRY_MPIG6B_0001	Mpig6b
NBRY_MPI_0001	Mpi
NBRY_MPLKIP_0001	Mplkip
NBRY_MPL_0001	Mpl
NBRY_MPND_0001	Mpnd
NBRY_MPO_0001	Mpo
NBRY_MPO_0002	Mpo
NBRY_MPP1_0001	Mpp1
NBRY_MPP2_0001	Mpp2
NBRY_MPP3_0001	Mpp3
NBRY_MPP4_0001	Mpp4
NBRY_MPP5_0001	Mpp5
NBRY_MPP6_0001	Mpp6
NBRY_MPP7_0001	Mpp7
NBRY_MPPE1_0001	Mppe1
NBRY_MPPED1_0001	Mpped1
NBRY_MPPED1_0002	Mpped1
NBRY_MPPED2_0001	Mpped2
NBRY_MPRIP_0001	Mprip
NBRY_MPST_0001	Mpst
NBRY_MPTX1_0001	Mptx1
NBRY_MPV17L2_0001	Mpv17l2
NBRY_MPV17L_0001	Mpv17l
NBRY_MPZL1_0001	Mpzl1
NBRY_MPZL2_0001	Mpzl2
NBRY_MPZL3_0001	Mpzl3
NBRY_MPZ_0001	Mpz
NBRY_MR1_0001	Mr1
NBRY_MR1_0002	Mr1
NBRY_MRAP2_0001	Mrap2
NBRY_MRAP_0001	Mrap
NBRY_MRAS_0001	Mras
NBRY_MRC1_0001	Mrc1
NBRY_MRC2_0001	Mrc2
NBRY_MRE11_0001	Mre11
NBRY_MREG_0001	Mreg
NBRY_MRFAP1_0001	Mrfap1
NBRY_MRFAP1_0002	Mrfap1
NBRY_MRGPRD_0001	Mrgprd
NBRY_MRGPRE_0001	Mrgpre
NBRY_MRGPRF_0001	Mrgprf
NBRY_MRGPRG_0001	Mrgprg
NBRY_MRGPRX1_0001	Mrgprx1
NBRY_MRGPRX2_0001	Mrgprx2
NBRY_MRGPRX2_0002	Mrgprx2
NBRY_MRGPRX3_0001	Mrgprx3
NBRY_MRI1_0001	Mri1
NBRY_MRM1_0001	Mrm1
NBRY_MRM2_0001	Mrm2
NBRY_MRM3_0001	Mrm3
NBRY_MRNIP_0001	Mrnip
NBRY_MROH1_0001	Mroh1
NBRY_MROH2A_0001	Mroh2a
NBRY_MROH2B_0001	Mroh2b
NBRY_MROH3_0001	Mroh3
NBRY_MROH4_0001	Mroh4
NBRY_MROH5_0001	Mroh5
NBRY_MROH5_0002	Mroh5
NBRY_MROH6_0001	Mroh6
NBRY_MROH7_0001	Mroh7
NBRY_MROH8_0001	Mroh8
NBRY_MROH9_0001	Mroh9
NBRY_MRO_0001	Mro
NBRY_MRPL10_0001	Mrpl10
NBRY_MRPL11_0001	Mrpl11
NBRY_MRPL12_0001	Mrpl12
NBRY_MRPL13_0001	Mrpl13
NBRY_MRPL14_0001	Mrpl14
NBRY_MRPL15_0001	Mrpl15
NBRY_MRPL16_0001	Mrpl16
NBRY_MRPL17_0001	Mrpl17
NBRY_MRPL18_0001	Mrpl18
NBRY_MRPL19_0001	Mrpl19
NBRY_MRPL1_0001	Mrpl1
NBRY_MRPL20_0001	Mrpl20
NBRY_MRPL21_0001	Mrpl21
NBRY_MRPL21_0002	Mrpl21
NBRY_MRPL22_0001	Mrpl22
NBRY_MRPL23_0001	Mrpl23
NBRY_MRPL23_0002	Mrpl23
NBRY_MRPL24_0001	mrpl24
NBRY_MRPL27_0001	Mrpl27
NBRY_MRPL28_0001	Mrpl28
NBRY_MRPL2_0001	Mrpl2
NBRY_MRPL30_0001	Mrpl30
NBRY_MRPL32_0001	Mrpl32
NBRY_MRPL32_0002	Mrpl32
NBRY_MRPL34_0001	Mrpl34
NBRY_MRPL35_0001	Mrpl35
NBRY_MRPL37_0001	Mrpl37
NBRY_MRPL38_0001	Mrpl38
NBRY_MRPL39_0001	Mrpl39
NBRY_MRPL3_0001	Mrpl3
NBRY_MRPL40_0001	Mrpl40
NBRY_MRPL41_0001	Mrpl41
NBRY_MRPL42_0001	Mrpl42
NBRY_MRPL43_0001	Mrpl43
NBRY_MRPL44_0001	Mrpl44
NBRY_MRPL45_0001	Mrpl45
NBRY_MRPL46_0001	Mrpl46
NBRY_MRPL47_0001	Mrpl47
NBRY_MRPL48_0001	Mrpl48
NBRY_MRPL49_0001	Mrpl49
NBRY_MRPL4_0001	Mrpl4
NBRY_MRPL50_0001	Mrpl50
NBRY_MRPL51_0001	Mrpl51
NBRY_MRPL53_0001	Mrpl53
NBRY_MRPL54_0001	Mrpl54
NBRY_MRPL57_0001	Mrpl57
NBRY_MRPL58_0001	Mrpl58
NBRY_MRPL9_0001	Mrpl9
NBRY_MRPS10_0001	Mrps10
NBRY_MRPS11_0001	Mrps11
NBRY_MRPS12_0001	Mrps12
NBRY_MRPS14_0001	Mrps14
NBRY_MRPS15_0001	Mrps15
NBRY_MRPS16_0001	Mrps16
NBRY_MRPS17_0001	Mrps17
NBRY_MRPS18A_0001	Mrps18a
NBRY_MRPS18B_0001	Mrps18b
NBRY_MRPS18C_0001	Mrps18c
NBRY_MRPS21_0001	Mrps21
NBRY_MRPS21_0002	Mrps21
NBRY_MRPS22_0001	Mrps22
NBRY_MRPS23_0001	Mrps23
NBRY_MRPS24_0001	Mrps24
NBRY_MRPS25_0001	Mrps25
NBRY_MRPS25_0002	Mrps25
NBRY_MRPS25_0003	Mrps25
NBRY_MRPS26_0001	Mrps26
NBRY_MRPS26_0002	Mrps26
NBRY_MRPS27_0001	Mrps27
NBRY_MRPS28_0001	Mrps28
NBRY_MRPS2_0001	Mrps2
NBRY_MRPS30_0001	Mrps30
NBRY_MRPS31_0001	Mrps31
NBRY_MRPS33_0001	Mrps33
NBRY_MRPS34_0001	Mrps34
NBRY_MRPS35_0001	Mrps35
NBRY_MRPS36_0001	Mrps36
NBRY_MRPS5_0001	Mrps5
NBRY_MRPS6_0001	Mrps6
NBRY_MRPS7_0001	Mrps7
NBRY_MRPS9_0001	Mrps9
NBRY_MRRF_0001	Mrrf
NBRY_MRS2_0001	Mrs2
NBRY_MRTFA_0001	Mrtfa
NBRY_MRTFB_0001	Mrtfb
NBRY_MRTO4_0001	Mrto4
NBRY_MRTO4_0002	Mrto4
NBRY_MRTO4_0003	Mrto4
NBRY_MRVI1_0001	Mrvi1
NBRY_MS4A10_0001	Ms4a10
NBRY_MS4A15_0001	Ms4a15
NBRY_MS4A18_0001	Ms4a18
NBRY_MS4A1_0001	Ms4a1
NBRY_MS4A3_0001	Ms4a3
NBRY_MS4A4A_0001	Ms4a4a
NBRY_MS4A6BL_0001	Ms4a6bl
NBRY_MS4A6B_0001	Ms4a6b
NBRY_MS4A7_0001	Ms4a7
NBRY_MS4A8A_0001	Ms4a8a
NBRY_MSANTD1_0001	Msantd1
NBRY_MSANTD2_0001	Msantd2
NBRY_MSANTD2_0002	Msantd2
NBRY_MSANTD3_0001	Msantd3
NBRY_MSANTD4_0001	Msantd4
NBRY_MSC_0001	Msc
NBRY_MSGN1_0001	Msgn1
NBRY_MSH2_0001	Msh2
NBRY_MSH3_0001	Msh3
NBRY_MSH5_0001	Msh5
NBRY_MSH6_0001	Msh6
NBRY_MSH6_0002	Msh6
NBRY_MSH6_0003	Msh6
NBRY_MSI1_0001	Msi1
NBRY_MSI1_0002	Msi1
NBRY_MSI2_0001	Msi2
NBRY_MSL1_0001	Msl1
NBRY_MSL2_0001	Msl2
NBRY_MSL3L2_0001	Msl3l2
NBRY_MSL3_0001	Msl3
NBRY_MSLNL_0001	Mslnl
NBRY_MSLN_0001	Msln
NBRY_MSMB_0001	Msmb
NBRY_MSMB_0002	Msmb
NBRY_MSMO1_0001	Msmo1
NBRY_MSN_0001	Msn
NBRY_MSR1_0001	Msr1
NBRY_MSRA_0001	Msra
NBRY_MSRB1_0001	Msrb1
NBRY_MSRB2_0001	Msrb2
NBRY_MSRB3_0001	Msrb3
NBRY_MSRB3_0002	Msrb3
NBRY_MST1R_0001	Mst1r
NBRY_MST1_0001	Mst1
NBRY_MSTN_0001	Mstn
NBRY_MSTO1_0001	Msto1
NBRY_MSX1_0001	Msx1
NBRY_MSX2_0001	Msx2
NBRY_MSX3_0001	Msx3
NBRY_MT1E_0001	Mt1e
NBRY_MTA1_0001	Mta1
NBRY_MTA2_0001	Mta2
NBRY_MTA3_0001	Mta3
NBRY_MTAP_0001	Mtap
NBRY_MTBP_0001	Mtbp
NBRY_MTCH1_0001	Mtch1
NBRY_MTCH2_0001	Mtch2
NBRY_MTCL1_0001	Mtcl1
NBRY_MTCP1_0001	Mtcp1
NBRY_MTDH_0001	Mtdh
NBRY_MTERF3_0001	Mterf3
NBRY_MTERF4_0001	Mterf4
NBRY_MTF1_0001	Mtf1
NBRY_MTF2_0001	Mtf2
NBRY_MTFP1_0001	Mtfp1
NBRY_MTFR1_0001	Mtfr1
NBRY_MTFR1_0002	Mtfr1
NBRY_MTFR2_0001	Mtfr2
NBRY_MTG2_0001	Mtg2
NBRY_MTHFD1L_0001	Mthfd1l
NBRY_MTHFD1_0001	Mthfd1
NBRY_MTHFD2L_0001	Mthfd2l
NBRY_MTHFD2_0001	Mthfd2
NBRY_MTHFR_0001	Mthfr
NBRY_MTHFSD_0001	Mthfsd
NBRY_MTHFS_0001	Mthfs
NBRY_MTIF2_0001	Mtif2
NBRY_MTIF3_0001	Mtif3
NBRY_MTM1_0001	Mtm1
NBRY_MTMR10_0001	Mtmr10
NBRY_MTMR12_0001	Mtmr12
NBRY_MTMR14_0001	Mtmr14
NBRY_MTMR1_0001	Mtmr1
NBRY_MTMR3_0001	Mtmr3
NBRY_MTMR6_0001	Mtmr6
NBRY_MTMR7_0001	Mtmr7
NBRY_MTMR9_0001	Mtmr9
NBRY_MTNR1A_0001	Mtnr1a
NBRY_MTNR1A_0002	Mtnr1a
NBRY_MTNR1B_0001	Mtnr1b
NBRY_MTO1_0001	Mto1
NBRY_MTOR_0001	Mtor
NBRY_MTOR_0002	Mtor
NBRY_MTPAP_0001	Mtpap
NBRY_MTPN_0001	Mtpn
NBRY_MTREX_0001	Mtrex
NBRY_MTRF1L_0001	Mtrf1l
NBRY_MTRF1_0001	Mtrf1
NBRY_MTRR_0001	Mtrr
NBRY_MTR_0001	Mtr
NBRY_MTSS1L_0001	Mtss1l
NBRY_MTSS1_0001	Mtss1
NBRY_MTTP_0001	Mttp
NBRY_MTURN_0001	Mturn
NBRY_MTUS1_0001	Mtus1
NBRY_MTUS2_0001	Mtus2
NBRY_MTUS2_0002	Mtus2
NBRY_MTUS2_0003	Mtus2
NBRY_MTX1_0001	Mtx1
NBRY_MTX2_0001	Mtx2
NBRY_MTX3_0001	Mtx3
NBRY_MUC12_0001	Muc12
NBRY_MUC15_0001	Muc15
NBRY_MUC16_0001	Muc16
NBRY_MUC1_0001	Muc1
NBRY_MUC20_0001	Muc20
NBRY_MUC2_0001	Muc2
NBRY_MUC2_0002	Muc2
NBRY_MUC3A_0001	Muc3a
NBRY_MUC3_0001	Muc3
NBRY_MUC4_0001	Muc4
NBRY_MUC5AC_0001	Muc5ac
NBRY_MUC5AC_0002	Muc5ac
NBRY_MUC5B_0001	Muc5b
NBRY_MUC6_0001	Muc6
NBRY_MUC6_0002	Muc6
NBRY_MUCL3_0001	Mucl3
NBRY_MUG1_0001	Mug1
NBRY_MUG1_0002	Mug1
NBRY_MUG1_0003	Mug1
NBRY_MUG1_0004	Mug1
NBRY_MUG1_0005	Mug1
NBRY_MUG1_0006	Mug1
NBRY_MUG2_0001	Mug2
NBRY_MUL1_0001	Mul1
NBRY_MUP4_0001	Mup4
NBRY_MUP4_0002	Mup4
NBRY_MUP4_0003	Mup4
NBRY_MUS81_0001	Mus81
NBRY_MUSK_0001	Musk
NBRY_MUSK_0002	Musk
NBRY_MUSTN1_0001	Mustn1
NBRY_MUTYH_0001	Mutyh
NBRY_MVB12A_0001	Mvb12a
NBRY_MVB12B_0001	Mvb12b
NBRY_MVD_0001	Mvd
NBRY_MVK_0001	Mvk
NBRY_MVP_0001	Mvp
NBRY_MVP_0002	Mvp
NBRY_MX1_0001	Mx1
NBRY_MX2_0001	Mx2
NBRY_MX2_0002	Mx2
NBRY_MX2_0003	Mx2
NBRY_MX2_0004	Mx2
NBRY_MXD1_0001	Mxd1
NBRY_MXD3_0001	Mxd3
NBRY_MXD4_0001	Mxd4
NBRY_MXI1_0001	Mxi1
NBRY_MXRA7_0001	Mxra7
NBRY_MXRA8_0001	Mxra8
NBRY_MYADML2_0001	Myadml2
NBRY_MYADM_0001	Myadm
NBRY_MYADM_0002	Myadm
NBRY_MYBBP1A_0001	Mybbp1a
NBRY_MYBL1_0001	Mybl1
NBRY_MYBL2_0001	Mybl2
NBRY_MYBPC1_0001	Mybpc1
NBRY_MYBPC2_0001	Mybpc2
NBRY_MYBPC3_0001	Mybpc3
NBRY_MYBPHL_0001	Mybphl
NBRY_MYBPH_0001	Mybph
NBRY_MYB_0001	Myb
NBRY_MYCBP2_0001	Mycbp2
NBRY_MYCBP2_0002	Mycbp2
NBRY_MYCBPAP_0001	Mycbpap
NBRY_MYCBPAP_0002	Mycbpap
NBRY_MYCBP_0001	Mycbp
NBRY_MYCL_0001	Mycl
NBRY_MYCL_0002	Mycl
NBRY_MYCL_0003	Mycl
NBRY_MYCN_0001	Mycn
NBRY_MYCS_0001	Mycs
NBRY_MYCT1_0001	Myct1
NBRY_MYC_0001	Myc
NBRY_MYD88_0001	Myd88
NBRY_MYDGF_0001	Mydgf
NBRY_MYEF2_0001	Myef2
NBRY_MYF5_0001	Myf5
NBRY_MYF6_0001	Myf6
NBRY_MYG1_0001	Myg1
NBRY_MYH10_0001	Myh10
NBRY_MYH11_0001	Myh11
NBRY_MYH13_0001	Myh13
NBRY_MYH14_0001	Myh14
NBRY_MYH15_0001	Myh15
NBRY_MYH15_0002	Myh15
NBRY_MYH1_0001	Myh1
NBRY_MYH2_0001	Myh2
NBRY_MYH3_0001	Myh3
NBRY_MYH4_0001	Myh4
NBRY_MYH6_0001	Myh6
NBRY_MYH6_0002	Myh6
NBRY_MYH7B_0001	Myh7b
NBRY_MYH7B_0002	Myh7b
NBRY_MYH7_0001	Myh7
NBRY_MYH8_0001	Myh8
NBRY_MYH9_0001	Myh9
NBRY_MYL10_0001	Myl10
NBRY_MYL12A_0001	Myl12a
NBRY_MYL12B_0001	Myl12b
NBRY_MYL1_0001	Myl1
NBRY_MYL2_0001	Myl2
NBRY_MYL3_0001	Myl3
NBRY_MYL4_0001	Myl4
NBRY_MYL6B_0001	Myl6b
NBRY_MYL6_0001	Myl6
NBRY_MYL6_0002	Myl6
NBRY_MYL6_0003	Myl6
NBRY_MYL6_0004	Myl6
NBRY_MYL7_0001	Myl7
NBRY_MYL9_0001	Myl9
NBRY_MYLIP_0001	Mylip
NBRY_MYLIP_0002	Mylip
NBRY_MYLK2_0001	Mylk2
NBRY_MYLK3_0001	Mylk3
NBRY_MYLK4_0001	Mylk4
NBRY_MYLK_0001	Mylk
NBRY_MYLPF_0001	Mylpf
NBRY_MYMK_0001	Mymk
NBRY_MYNN_0001	Mynn
NBRY_MYO10_0001	Myo10
NBRY_MYO15A_0001	Myo15a
NBRY_MYO15B_0001	Myo15b
NBRY_MYO16_0001	Myo16
NBRY_MYO16_0002	Myo16
NBRY_MYO16_0003	Myo16
NBRY_MYO16_0004	Myo16
NBRY_MYO18A_0001	Myo18a
NBRY_MYO18A_0002	Myo18a
NBRY_MYO18B_0001	Myo18b
NBRY_MYO19_0001	Myo19
NBRY_MYO1A_0001	Myo1a
NBRY_MYO1A_0002	Myo1a
NBRY_MYO1B_0001	Myo1b
NBRY_MYO1C_0001	Myo1c
NBRY_MYO1D_0001	Myo1d
NBRY_MYO1E_0001	Myo1e
NBRY_MYO1F_0001	Myo1f
NBRY_MYO1G_0001	Myo1g
NBRY_MYO1H_0001	Myo1h
NBRY_MYO3A_0001	Myo3a
NBRY_MYO3B_0001	Myo3b
NBRY_MYO3B_0002	Myo3b
NBRY_MYO3B_0003	Myo3b
NBRY_MYO5A_0001	Myo5a
NBRY_MYO5B_0001	Myo5b
NBRY_MYO5B_0002	Myo5b
NBRY_MYO5C_0001	Myo5c
NBRY_MYO6_0001	Myo6
NBRY_MYO7A_0001	Myo7a
NBRY_MYO7B_0001	Myo7b
NBRY_MYO9A_0001	Myo9a
NBRY_MYO9B_0001	Myo9b
NBRY_MYOCD_0001	Myocd
NBRY_MYOC_0001	Myoc
NBRY_MYOD1_0001	Myod1
NBRY_MYOF_0001	Myof
NBRY_MYOG_0001	Myog
NBRY_MYOM1_0001	Myom1
NBRY_MYOM2_0001	Myom2
NBRY_MYOM3_0001	Myom3
NBRY_MYORG_0001	Myorg
NBRY_MYOT_0001	Myot
NBRY_MYOZ1_0001	Myoz1
NBRY_MYOZ2_0001	Myoz2
NBRY_MYOZ3_0001	Myoz3
NBRY_MYPN_0001	Mypn
NBRY_MYPOP_0001	Mypop
NBRY_MYRFL_0001	Myrfl
NBRY_MYRFL_0002	Myrfl
NBRY_MYRF_0001	Myrf
NBRY_MYRIP_0001	Myrip
NBRY_MYSM1_0001	Mysm1
NBRY_MYT1L_0001	Myt1l
NBRY_MYT1L_0002	Myt1l
NBRY_MYT1L_0003	Myt1l
NBRY_MYT1_0001	Myt1
NBRY_MYZAP_0001	Myzap
NBRY_MZB1_0001	Mzb1
NBRY_MZF1_0001	Mzf1
NBRY_MZT2_0001	Mzt2
NBRY_MZT2_0002	Mzt2
NBRY_N4BP1_0001	N4bp1
NBRY_N4BP2L1_0001	N4bp2l1
NBRY_N4BP2L2_0001	N4bp2l2
NBRY_N4BP2_0001	N4bp2
NBRY_N4BP3_0001	N4bp3
NBRY_N6AMT1_0001	N6amt1
NBRY_NAA11_0001	Naa11
NBRY_NAA15_0001	Naa15
NBRY_NAA16_0001	Naa16
NBRY_NAA20_0001	Naa20
NBRY_NAA25_0001	Naa25
NBRY_NAA30_0001	Naa30
NBRY_NAA35_0001	Naa35
NBRY_NAA38_0001	Naa38
NBRY_NAA40_0001	Naa40
NBRY_NAA50_0001	Naa50
NBRY_NAA50_0002	Naa50
NBRY_NAA60_0001	Naa60
NBRY_NAA80_0001	Naa80
NBRY_NAAA_0001	Naaa
NBRY_NAALAD2_0001	Naalad2
NBRY_NAALADL1_0001	Naaladl1
NBRY_NAALADL2_0001	Naaladl2
NBRY_NAALADL2_0002	Naaladl2
NBRY_NAB1_0001	Nab1
NBRY_NAB2_0001	Nab2
NBRY_NABP1_0001	Nabp1
NBRY_NABP2_0001	Nabp2
NBRY_NACAD_0001	Nacad
NBRY_NACA_0001	Naca
NBRY_NACC1_0001	Nacc1
NBRY_NACC2_0001	Nacc2
NBRY_NADK2_0001	Nadk2
NBRY_NADK_0001	Nadk
NBRY_NADSYN1_0001	Nadsyn1
NBRY_NAE1_0001	Nae1
NBRY_NAF1_0001	Naf1
NBRY_NAGA_0001	Naga
NBRY_NAGK_0001	Nagk
NBRY_NAGLU_0001	Naglu
NBRY_NAGPA_0001	Nagpa
NBRY_NAGS_0001	Nags
NBRY_NAIF1_0001	Naif1
NBRY_NAIP1_0001	Naip1
NBRY_NAIP1_0002	Naip1
NBRY_NAIP1_0003	Naip1
NBRY_NAIP2_0001	Naip2
NBRY_NAIP6_0001	Naip6
NBRY_NALCN_0001	Nalcn
NBRY_NAMPT_0001	Nampt
NBRY_NANOG_0001	Nanog
NBRY_NANOS1_0001	Nanos1
NBRY_NANOS2_0001	Nanos2
NBRY_NANOS3_0001	Nanos3
NBRY_NANS_0001	Nans
NBRY_NAP1L1_0001	Nap1l1
NBRY_NAP1L2_0001	Nap1l2
NBRY_NAP1L3_0001	Nap1l3
NBRY_NAP1L4_0001	Nap1l4
NBRY_NAP1L5_0001	Nap1l5
NBRY_NAPA_0001	Napa
NBRY_NAPA_0002	Napa
NBRY_NAPA_0003	Napa
NBRY_NAPB_0001	Napb
NBRY_NAPEPLD_0001	Napepld
NBRY_NAPG_0001	Napg
NBRY_NAPRT_0001	Naprt
NBRY_NAPSA_0001	Napsa
NBRY_NARF_0001	Narf
NBRY_NARS1_0001	Nars1
NBRY_NARS2_0001	Nars2
NBRY_NASP_0001	Nasp
NBRY_NAT10_0001	Nat10
NBRY_NAT2_0001	Nat2
NBRY_NAT8F1_0001	Nat8f1
NBRY_NAT8F1_0002	Nat8f1
NBRY_NAT8F2_0001	Nat8f2
NBRY_NAT8F2_0002	Nat8f2
NBRY_NAT8F4_0001	Nat8f4
NBRY_NAT8L_0001	Nat8l
NBRY_NAT8_0001	Nat8
NBRY_NAT8_0002	Nat8
NBRY_NAT8_0003	Nat8
NBRY_NAT8_0004	Nat8
NBRY_NAT9_0001	Nat9
NBRY_NATD1_0001	Natd1
NBRY_NAV1_0001	Nav1
NBRY_NAV1_0002	Nav1
NBRY_NAV2_0001	Nav2
NBRY_NAV2_0002	Nav2
NBRY_NAV3_0001	Nav3
NBRY_NAV3_0002	Nav3
NBRY_NAXD_0001	Naxd
NBRY_NAXD_0002	Naxd
NBRY_NAXD_0003	Naxd
NBRY_NAXE_0001	Naxe
NBRY_NBAS_0001	Nbas
NBRY_NBEAL1_0001	Nbeal1
NBRY_NBEAL2_0001	Nbeal2
NBRY_NBEA_0001	Nbea
NBRY_NBEA_0002	Nbea
NBRY_NBEA_0003	Nbea
NBRY_NBL1_0001	Nbl1
NBRY_NBN_0001	Nbn
NBRY_NBR1_0001	Nbr1
NBRY_NCALD_0001	Ncald
NBRY_NCAM1_0001	Ncam1
NBRY_NCAM2_0001	Ncam2
NBRY_NCAM2_0002	Ncam2
NBRY_NCAN_0001	Ncan
NBRY_NCAPD2_0001	Ncapd2
NBRY_NCAPD3_0001	Ncapd3
NBRY_NCAPG2_0001	Ncapg2
NBRY_NCAPG_0001	Ncapg
NBRY_NCAPH2_0001	Ncaph2
NBRY_NCAPH_0001	Ncaph
NBRY_NCBP1_0001	Ncbp1
NBRY_NCBP2_0001	Ncbp2
NBRY_NCBP3_0001	Ncbp3
NBRY_NCCRP1_0001	Nccrp1
NBRY_NCDN_0001	Ncdn
NBRY_NCEH1_0001	Nceh1
NBRY_NCF1_0001	Ncf1
NBRY_NCF2_0001	Ncf2
NBRY_NCF4_0001	Ncf4
NBRY_NCK1_0001	Nck1
NBRY_NCK2_0001	Nck2
NBRY_NCKAP1L_0001	Nckap1l
NBRY_NCKAP1_0001	Nckap1
NBRY_NCKAP5L_0001	Nckap5l
NBRY_NCKAP5_0001	Nckap5
NBRY_NCKAP5_0002	Nckap5
NBRY_NCKAP5_0003	Nckap5
NBRY_NCKAP5_0004	Nckap5
NBRY_NCKIPSD_0001	Nckipsd
NBRY_NCLN_0001	Ncln
NBRY_NCL_0001	Ncl
NBRY_NCL_0002	Ncl
NBRY_NCMAP_0001	Ncmap
NBRY_NCOA1_0001	Ncoa1
NBRY_NCOA2_0001	Ncoa2
NBRY_NCOA3_0001	Ncoa3
NBRY_NCOA3_0002	Ncoa3
NBRY_NCOA4_0001	Ncoa4
NBRY_NCOA5_0001	Ncoa5
NBRY_NCOA5_0002	Ncoa5
NBRY_NCOA6_0001	Ncoa6
NBRY_NCOA7_0001	Ncoa7
NBRY_NCOR1_0001	Ncor1
NBRY_NCOR2_0001	Ncor2
NBRY_NCR1_0001	Ncr1
NBRY_NCR3LG1_0001	Ncr3lg1
NBRY_NCR3LG1_0002	Ncr3lg1
NBRY_NCR3LG1_0003	Ncr3lg1
NBRY_NCR3_0001	Ncr3
NBRY_NCS1_0001	Ncs1
NBRY_NCSTN_0001	Ncstn
NBRY_NDC1_0001	Ndc1
NBRY_NDC80_0001	Ndc80
NBRY_NDE1_0001	Nde1
NBRY_NDE1_0002	Nde1
NBRY_NDEL1_0001	Ndel1
NBRY_NDFIP1_0001	Ndfip1
NBRY_NDFIP2_0001	Ndfip2
NBRY_NDNF_0001	Ndnf
NBRY_NDN_0001	Ndn
NBRY_NDOR1_0001	Ndor1
NBRY_NDP_0001	Ndp
NBRY_NDRG1_0001	Ndrg1
NBRY_NDRG2_0001	Ndrg2
NBRY_NDRG3_0001	Ndrg3
NBRY_NDRG3_0002	Ndrg3
NBRY_NDRG3_0003	Ndrg3
NBRY_NDRG4_0001	Ndrg4
NBRY_NDST1_0001	Ndst1
NBRY_NDST2_0001	Ndst2
NBRY_NDST3_0001	Ndst3
NBRY_NDST3_0002	Ndst3
NBRY_NDST4_0001	Ndst4
NBRY_NDST4_0002	Ndst4
NBRY_NDUFA10_0001	Ndufa10
NBRY_NDUFA11_0001	Ndufa11
NBRY_NDUFA11_0002	Ndufa11
NBRY_NDUFA11_0003	Ndufa11
NBRY_NDUFA12_0001	Ndufa12
NBRY_NDUFA13_0001	Ndufa13
NBRY_NDUFA13_0002	Ndufa13
NBRY_NDUFA13_0003	Ndufa13
NBRY_NDUFA1_0001	Ndufa1
NBRY_NDUFA2_0001	Ndufa2
NBRY_NDUFA3_0001	Ndufa3
NBRY_NDUFA3_0002	Ndufa3
NBRY_NDUFA4L2_0001	Ndufa4l2
NBRY_NDUFA4_0001	Ndufa4
NBRY_NDUFA5_0001	Ndufa5
NBRY_NDUFA6_0001	Ndufa6
NBRY_NDUFA8_0001	Ndufa8
NBRY_NDUFA9_0001	Ndufa9
NBRY_NDUFAB1_0001	Ndufab1
NBRY_NDUFAF1_0001	Ndufaf1
NBRY_NDUFAF3_0001	Ndufaf3
NBRY_NDUFAF4_0001	Ndufaf4
NBRY_NDUFAF5_0001	Ndufaf5
NBRY_NDUFAF6_0001	Ndufaf6
NBRY_NDUFAF7_0001	Ndufaf7
NBRY_NDUFAF8_0001	Ndufaf8
NBRY_NDUFB1-PS_0001	Ndufb1-ps
